loc_name,google_loc_name,loc_external_id,phone,web_site,loc_status,Adresse,addr_extraInfo,CP,addr_locality,description,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,URL,Présence,Nom,Téléphone,Site web,Addresse,CP,Ville,Horaires,%
Columbus Café & Co - Levallois,Columbus Café & Co Levallois,col0039,,,OPEN,39 Rue du Président Wilson,,92300,Levallois-Perret,"Une faim d’ours ? Bienvenue chez Columbus Café & Co, la plus française des enseignes de coffee-shops ! Notre vocation c’est de vous régaler du ptit déj’ au goûter et tout ça dans la bonne humeur ! Notre spécialité c’est le muffin, il est cuisiné sur place et avec amour par nos baristas ! Bien entendu il n’y a pas que des muffins chez nous, il y a aussi des cookies et autres gâteaux gourmands ainsi qu’un large choix de boissons chaudes et froides préparées sous vos yeux à base de café, thé, chocolat et fruit. Plutôt envie d’une pause salée ? Vous trouverez aussi votre bonheur avec des recettes originales de buddha bowls, clubs toastés, bagels et autres ! Alors passez nous voir et accordez-vous une pause gourmande dans votre journée !",08:30-19:00,08:30-19:00,08:30-19:00,08:30-19:00,08:30-19:00,08:30-19:00,08:30-18:00,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co+Levallois&stick=H4sIAAAAAAAA_-NgU1I1qDAxTzUzS0s1NzNNS7QwN0qzMqgwTjJKMkg1SU5OM0pOMTc2XMQq65yfU5qbVFqs4JyYdnilgpqCc76CT2pZYk5OfmYxAPMEyhxJAAAA&hl=fr&mat=CVhURb_itWouElYBEKoLabKk667-3tWUS4dygGXOUks0htEye9j5EYybJpydMSDlmjwkEBjnzjUcmZi2BUYnSMI8RV_e32L8YL06BlyRuAOMftsXkLx39x5PYkmG_uUDtg&authuser=0,1,OK,OK,OK,OK,OK,OK,NOK,86%
Columbus Café & Co (Lille),Columbus Café & Co,col140,03 28 80 76 37,https://www.columbuscafe.com/boutique/lille/,OPEN, Centre Commercial Euralille,100 Triangle Gare Saint Maurice,59000,Lille,"Une faim d’ours ? Bienvenue chez Columbus Café & Co, la plus française des enseignes de coffee-shops ! Notre vocation c’est de vous régaler du ptit déj’ au goûter et tout ça dans la bonne humeur ! Notre spécialité c’est le muffin, il est cuisiné sur place et avec amour par nos baristas ! Bien entendu il n’y a pas que des muffins chez nous, il y a aussi des cookies et autres gâteaux gourmands ainsi qu’un large choix de boissons chaudes et froides préparées sous vos yeux à base de café, thé, chocolat et fruit. Plutôt envie d’une pause salée ? Vous trouverez aussi votre bonheur avec des recettes originales de buddha bowls, clubs toastés, bagels et autres ! Alors passez nous voir et accordez-vous une pause gourmande dans votre journée !",09:30-20:00,09:30-20:00,09:30-20:00,09:30-20:00,09:30-20:00,09:30-20:00,Closed,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co&stick=H4sIAAAAAAAA_-NgU1I1qDAxTzZKMTWwNIUCK6CQsbmZsZmFcWqamWVySlLqIlZh5_yc0tyk0mIF58S0wysV1BSc8wGy0FcnPwAAAA&hl=fr&mat=CQsYg5bAUmBpElcBEKoLaSDLMLTl20liyybLWUDjrdLohFTtb7yBlSkBoD-HVh1-CAyGgZA9X7X7LV_HGTAzg5uvfsvMOEWE2OEvNts12nW3a3QIzX9Yy9_mWl-ak56mNoE&authuser=0,1,OK,OK,NOK,OK,OK,OK,OK,86%
Columbus Café & Co (Limoges Boisseuil),Columbus Café & Co,col187,05 55 75 05 07,https://www.columbuscafe.com/boutique/boisseuil/,OPEN, Centre Commercial Carrefour,,87220,Boisseuil,"Une faim d’ours ? Bienvenue chez Columbus Café & Co, la plus française des enseignes de coffee-shops ! Notre vocation c’est de vous régaler du ptit déj’ au goûter et tout ça dans la bonne humeur ! Notre spécialité c’est le muffin, il est cuisiné sur place et avec amour par nos baristas ! Bien entendu il n’y a pas que des muffins chez nous, il y a aussi des cookies et autres gâteaux gourmands ainsi qu’un large choix de boissons chaudes et froides préparées sous vos yeux à base de café, thé, chocolat et fruit. Plutôt envie d’une pause salée ? Vous trouverez aussi votre bonheur avec des recettes originales de buddha bowls, clubs toastés, bagels et autres ! Alors passez nous voir et accordez-vous une pause gourmande dans votre journée !",08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,Closed,https://www.columbuscafe.com/boutique/boisseuil/,1,OK,OK,OK,OK,OK,OK,NOK,86%
Columbus Café & Co (Limoges République),Columbus Café & Co,col023,05 55 32 46 41,https://www.columbuscafe.com/boutique/limoges/,OPEN,16 Place De La République,,87000,Limoges,"Une faim d’ours ? Bienvenue chez Columbus Café & Co, la plus française des enseignes de coffee-shops ! Notre vocation c’est de vous régaler du ptit déj’ au goûter et tout ça dans la bonne humeur ! Notre spécialité c’est le muffin, il est cuisiné sur place et avec amour par nos baristas ! Bien entendu il n’y a pas que des muffins chez nous, il y a aussi des cookies et autres gâteaux gourmands ainsi qu’un large choix de boissons chaudes et froides préparées sous vos yeux à base de café, thé, chocolat et fruit. Plutôt envie d’une pause salée ? Vous trouverez aussi votre bonheur avec des recettes originales de buddha bowls, clubs toastés, bagels et autres ! Alors passez nous voir et accordez-vous une pause gourmande dans votre journée !",08:30-18:00,08:30-18:00,08:30-18:00,08:30-18:00,08:30-18:00,08:30-18:00,Closed,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co&stick=H4sIAAAAAAAA_-NgU1I1qDAxT7M0NklKTDY0SE0yMLa0MqgwNrOwtEwzMU00TzI0STNOXsQq7JyfU5qbVFqs4JyYdnilgpqCcz4APiqSYj8AAAA&hl=fr&mat=CfFnZ7G7jvvjElcBEKoLaTpKKNNiRsk6ZWGOwZ0w7kL1kqttMBssyoxYQf9EOtZnxqp6KL7RtYSELwamVpveIr3xVE0OkgU-GEmxZ_CI2PCYGSv0gCUka19SmD-TsKCguqg&authuser=0,1,OK,OK,OK,OK,OK,OK,OK,100%
Columbus Café & Co - L'Isle d'Abeau,Columbus Café & Co,col501,09 77 98 28 86,,OPEN,25 Rue des Sayes,Centre commercial L’Isle d'Abeau,38080,L'Isle-d'Abeau,"Une faim d’ours ? Bienvenue chez Columbus Café & Co, la plus française des enseignes de coffee-shops ! Notre vocation c’est de vous régaler du ptit déj’ au goûter et tout ça dans la bonne humeur ! Notre spécialité c’est le muffin, il est cuisiné sur place et avec amour par nos baristas ! Bien entendu il n’y a pas que des muffins chez nous, il y a aussi des cookies et autres gâteaux gourmands ainsi qu’un large choix de boissons chaudes et froides préparées sous vos yeux à base de café, thé, chocolat et fruit. Plutôt envie d’une pause salée ? Vous trouverez aussi votre bonheur avec des recettes originales de buddha bowls, clubs toastés, bagels et autres ! Alors passez nous voir et accordez-vous une pause gourmande dans votre journée !",08:30-19:00,08:30-19:00,08:30-19:00,08:30-19:00,08:30-19:00,08:30-19:00,Closed,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co&stick=H4sIAAAAAAAA_-NgU1I1qDAxt0gySrFMMTEwTTRNMje0MqhIMbIwNjA1TrMwN0uzNEszWcQq7JyfU5qbVFqs4JyYdnilgpqCcz4AQ0AOcz8AAAA&hl=fr&mat=CWGr0XUBqI9hElYBEKoLaW8uguDMaQKmNFGDoNpmYUjuoEOstjbL2Rrg8xUu92WAJANx1vca0x9v6oEaWps7luQ7S78zFKGy5qHh85LIPQ1UQHRVePnD2pAcurZV9pi_uQ&authuser=0,1,OK,OK,OK,OK,OK,OK,OK,100%
Columbus Café & Co Livry-Gargan,Columbus Café & Co,col003,06 64 86 84 48,https://www.columbuscafe.com/boutique/livry-gargan/,OPEN, Leroy Merlin,6 Allée Jean Coulon,93190,Livry-Gargan,"Une faim d’ours ? Bienvenue chez Columbus Café & Co, la plus française des enseignes de coffee-shops ! Notre vocation c’est de vous régaler du ptit déj’ au goûter et tout ça dans la bonne humeur ! Notre spécialité c’est le muffin, il est cuisiné sur place et avec amour par nos baristas ! Bien entendu il n’y a pas que des muffins chez nous, il y a aussi des cookies et autres gâteaux gourmands ainsi qu’un large choix de boissons chaudes et froides préparées sous vos yeux à base de café, thé, chocolat et fruit. Plutôt envie d’une pause salée ? Vous trouverez aussi votre bonheur avec des recettes originales de buddha bowls, clubs toastés, bagels et autres ! Alors passez nous voir et accordez-vous une pause gourmande dans votre journée !",09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-18:00,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co&stick=H4sIAAAAAAAA_-NgU1I1qDAxTzUzNDQ1TUo2Tk42NDa0MqhIszC0NDI2szAyNE42NDQyWsQq7JyfU5qbVFqs4JyYdnilgpqCcz4AVjiTDz8AAAA&hl=fr&mat=CfmOp41APbJXElcBEKoLaUrgWbRPHCJBT5P9SzxielrLW2xJUZBG21bL1wBA6zoQ1xi9Jk-0vS-GGw7FLgjeg4hjBWLOY_H9HQ8qFDtUw457rDXNQKjfi08sUTaBOmAvN14&authuser=0,1,OK,OK,OK,OK,OK,OK,OK,100%
Columbus Café & Co (Lorient Espace Nayel),Columbus Café & Co,col200,02 97 89 75 26,https://www.columbuscafe.com/boutique/lorient/,OPEN, Quai Des Indes,11 Espace Nayel,56100,Lorient,"Une faim d’ours ? Bienvenue chez Columbus Café & Co, la plus française des enseignes de coffee-shops ! Notre vocation c’est de vous régaler du ptit déj’ au goûter et tout ça dans la bonne humeur ! Notre spécialité c’est le muffin, il est cuisiné sur place et avec amour par nos baristas ! Bien entendu il n’y a pas que des muffins chez nous, il y a aussi des cookies et autres gâteaux gourmands ainsi qu’un large choix de boissons chaudes et froides préparées sous vos yeux à base de café, thé, chocolat et fruit. Plutôt envie d’une pause salée ? Vous trouverez aussi votre bonheur avec des recettes originales de buddha bowls, clubs toastés, bagels et autres ! Alors passez nous voir et accordez-vous une pause gourmande dans votre journée !",08:30-19:00,08:30-19:00,08:30-19:00,08:30-19:00,08:30-19:00,08:30-19:00,Closed,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co&stick=H4sIAAAAAAAA_-NgU1I1qDCxMDQwTTNKSUsysjRISzO1MqhIskgzSTI2MDZItUixNDUzX8Qq7JyfU5qbVFqs4JyYdnilgpqCcz4AtashFD8AAAA&hl=fr&mat=CXLZHHIKrQR_ElcBEKoLaRk_Nq15L9GmUvke7cLxgEJpBHARq8SO8_amCiHQYMta-CVBh9pC4PDKhiAMyTV0Fhna7pgOiv41Qh13w19TLhjEvOdBjO3eEBF-VbdqAsKhVmc&authuser=0,1,OK,OK,OK,OK,OK,OK,OK,100%
Columbus Café & Co - Luxembourg Cloche d'Or,Columbus Café & Co,col188,,https://www.columbuscafe.com/,OPEN,25 Boulevard Friedrich Wilhelm Raiffeisen,Centre Commercial de Cloche d’Or,2411,Luxembourg,"Une faim d’ours ? Bienvenue chez Columbus Café & Co, la plus française des enseignes de coffee-shops ! Notre vocation c’est de vous régaler du ptit déj’ au goûter et tout ça dans la bonne humeur ! Notre spécialité c’est le muffin, il est cuisiné sur place et avec amour par nos baristas ! Bien entendu il n’y a pas que des muffins chez nous, il y a aussi des cookies et autres gâteaux gourmands ainsi qu’un large choix de boissons chaudes et froides préparées sous vos yeux à base de café, thé, chocolat et fruit. Plutôt envie d’une pause salée ? Vous trouverez aussi votre bonheur avec des recettes originales de buddha bowls, clubs toastés, bagels et autres ! Alors passez nous voir et accordez-vous une pause gourmande dans votre journée !",Closed,Closed,Closed,Closed,Closed,Closed,Closed,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co&stick=H4sIAAAAAAAA_-NgU1I1qDAxtzQ1sTQwSzIxMrdINUuxMqgwMzU2SzRKMjE2STEyN7cwWcQq7JyfU5qbVFqs4JyYdnilgpqCcz4A2Xhgaj8AAAA&hl=fr&mat=CZiQNmovBchdElcBEKoLaZdIrkCreZtQeIKJ3o5l1DFEgsx4slKOhYNKqgp9TMZcsgXQBf9HHCN81QZ1UGtIpDu3PQU4d0Di-c1ZqoFv32lVYm-jHSWbAiULK0g2usWQtGw&authuser=0,1,OK,OK,OK,OK,OK,OK,OK,100%
Columbus Café & Co - Lyon Frères Lumière,Columbus Café & Co,col498,04 78 01 07 30,https://www.columbuscafe.com/boutique/lyon-avenue-des-freres-lumiere/,OPEN,71 Avenue des Frères Lumière,,69008,Lyon,"Une faim d’ours ? Bienvenue chez Columbus Café & Co, la plus française des enseignes de coffee-shops ! Notre vocation c’est de vous régaler du ptit déj’ au goûter et tout ça dans la bonne humeur ! Notre spécialité c’est le muffin, il est cuisiné sur place et avec amour par nos baristas ! Bien entendu il n’y a pas que des muffins chez nous, il y a aussi des cookies et autres gâteaux gourmands ainsi qu’un large choix de boissons chaudes et froides préparées sous vos yeux à base de café, thé, chocolat et fruit. Plutôt envie d’une pause salée ? Vous trouverez aussi votre bonheur avec des recettes originales de buddha bowls, clubs toastés, bagels et autres ! Alors passez nous voir et accordez-vous une pause gourmande dans votre journée !",07:30-19:00,07:30-19:00,07:30-19:00,07:30-19:00,07:30-19:00,07:30-19:00,09:30-19:00,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co&stick=H4sIAAAAAAAA_-NgU1IxqDAxTzNJTbJITjMwTjMztkyzMqiwTDRMMzEwTDRLMzMxMzFcxCrsnJ9TmptUWqzgnJh2eKWCmoJzPgANPDoVPgAAAA&hl=fr&mat=CaZ5q2p2-vJUElYBEKoLaefFH9iyzzHobvmawDB3LQBAAxQmOt9XrQWkkuTTmuZRTvR7noIM6zQuT5lKP6ZwfhBK8VUPK6xbsAlQE4D10-0kzCkZUoysz03TftPkg2JQSA&authuser=0,1,OK,OK,OK,OK,OK,OK,NOK,86%
Columbus Café & Co Lyon Jaurès,Columbus Café & Co Lyon Jaurès,col00006,09 75 80 45 81,,OPEN,7 Place Antoinette Fouque,,69007,Lyon,,07:30-19:30,07:30-19:30,07:30-19:30,07:30-19:30,07:30-19:30,07:30-19:30,08:00-19:00,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co+Lyon+Jaur%C3%A8s&stick=H4sIAAAAAAAA_-NgU1I1qDAxTzNJTTJNtExMMrIwMjG2MqgwTzG1NDIyMLVMSjUwMk1NWsSq4JyfU5qbVFqs4JyYdnilghpQQMGnMj9PwSuxtOjwimIAWLC2DUwAAAA&hl=fr&mat=CY4W4hFUgsnyElcBEKoLaf8Wyk2urMzevFF3iLARkCdV_CnJcaHs3xFQF6L7rg8aTEMs1KVwYitMSfVh_oBtVHGr0ZIfETg0yFNLHgcmJfcPP77VgY7uUl6Rt6N5L6-H2Ng&authuser=0,1,OK,OK,OK,OK,OK,OK,NOK,86%
"Columbus Café & Co - Lyon La Part Dieu (Boulevard Marius Vivier Merle 10-12, Lyon, France)",Columbus Café & Co,col014,04 72 75 94 60,https://www.columbuscafe.com/boutique/lyon-centre-commercial-la-part-dieu/,OPEN,10-12 Boulevard Marius Vivier Merle,,69003,Lyon,"Une faim d’ours ? Bienvenue chez Columbus Café & Co, la plus française des enseignes de coffee-shops ! Notre vocation c’est de vous régaler du ptit déj’ au goûter et tout ça dans la bonne humeur ! Notre spécialité c’est le muffin, il est cuisiné sur place et avec amour par nos baristas ! Bien entendu il n’y a pas que des muffins chez nous, il y a aussi des cookies et autres gâteaux gourmands ainsi qu’un large choix de boissons chaudes et froides préparées sous vos yeux à base de café, thé, chocolat et fruit. Plutôt envie d’une pause salée ? Vous trouverez aussi votre bonheur avec des recettes originales de buddha bowls, clubs toastés, bagels et autres ! Alors passez nous voir et accordez-vous une pause gourmande dans votre journée !",08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,09:00-20:00,Closed,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co&stick=H4sIAAAAAAAA_-NgU1I1qDAxTzNJTTQzMko0TUs1sUyyMqgwTrM0N0tOMjI1TDE2MrFIXMQq7JyfU5qbVFqs4JyYdnilgpqCcz4AJX71ID8AAAA&hl=fr&mat=CfqMBszWxhsNElcBEKoLab90Z2DVyrvNIRVVqAfo4ErxRnWSpYVwlxjDN56mkdItXKUOc5B5swWEq9fLnll4poCQSrcKSpwXb4pw0bXYlpInXth__EfsGIWO2UcmqFqbdmg&authuser=0,1,OK,OK,OK,OK,OK,OK,NOK,86%
Columbus Café & Co - Lyon Parilly,Columbus Café & Co,col499, 04 78 01 07 43,https://www.columbuscafe.com/boutique/lyon-parilly-rue-simone-veil/,OPEN,1 Rue Simone Veil,Chez Leroy Merlin ,69200,Vénissieux,"Une faim d’ours ? Bienvenue chez Columbus Café & Co, la plus française des enseignes de coffee-shops ! Notre vocation c’est de vous régaler du ptit déj’ au goûter et tout ça dans la bonne humeur ! Notre spécialité c’est le muffin, il est cuisiné sur place et avec amour par nos baristas ! Bien entendu il n’y a pas que des muffins chez nous, il y a aussi des cookies et autres gâteaux gourmands ainsi qu’un large choix de boissons chaudes et froides préparées sous vos yeux à base de café, thé, chocolat et fruit. Plutôt envie d’une pause salée ? Vous trouverez aussi votre bonheur avec des recettes originales de buddha bowls, clubs toastés, bagels et autres ! Alors passez nous voir et accordez-vous une pause gourmande dans votre journée !",08:30-19:00,08:30-19:00,08:30-19:00,08:30-19:00,08:30-19:00,08:30-19:00,Closed,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co&stick=H4sIAAAAAAAA_-NgU1I1qDAxTzNJNk5KNDVNSzNIMTG0MqgwTTQyskhOTTRKMzOyMDRIW8Qq7JyfU5qbVFqs4JyYdnilgpqCcz4AaRDbrj8AAAA&hl=fr&mat=CXN5tStaCiqbElcBEKoLaVltDWx-EIhFbDhgPIY_17bk1exO7XoiYuXU0syjyCxvbrDAujRQB5Very1pE7PIKw_mzR9DHA7HcplQTh3_drW1RaiYpZM5J6QRDlTVFYbiPFc&authuser=0,1,OK,OK,OK,OK,OK,OK,OK,100%
Columbus Café & Co - Mably,Columbus Café & Co,Col508,04 77 60 70 55,,OPEN, Rue Jean de la Fontaine, Centre commercial Carrefour Mably,42300,Mably,"Une faim d’ours ? Bienvenue chez Columbus Café & Co, la plus française des enseignes de coffee-shops ! Notre vocation c’est de vous régaler du ptit déj’ au goûter et tout ça dans la bonne humeur ! Notre spécialité c’est le muffin, il est cuisiné sur place et avec amour par nos baristas ! Bien entendu il n’y a pas que des muffins chez nous, il y a aussi des cookies et autres gâteaux gourmands ainsi qu’un large choix de boissons chaudes et froides préparées sous vos yeux à base de café, thé, chocolat et fruit. Plutôt envie d’une pause salée ? Vous trouverez aussi votre bonheur avec des recettes originales de buddha bowls, clubs toastés, bagels et autres ! Alors passez nous voir et accordez-vous une pause gourmande dans votre journée !",08:30-19:30,08:30-19:30,08:30-19:30,08:30-19:30,08:30-19:30,08:30-19:30,Closed,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co&stick=H4sIAAAAAAAA_-NgU1I1qDAxTzMxsLQwNkwxNDBJM0qzMqgwNUlMtbQ0NDY2ME80Tk0zWsQq7JyfU5qbVFqs4JyYdnilgpqCcz4AZuGUEz8AAAA&hl=fr&mat=CWGhY_-Vko31ElcBEKoLaUKMWRCNfvG0pgABVvr94CERkFgIhZEj0jAzh4W--Fb-t-_aHUNWcKdzpBS4mLYaEX0Ck-4DahgJRGR0jj9oXuECeZCI7Muvh3AS8hrII4sVUqo&authuser=0,1,OK,OK,OK,OK,OK,OK,OK,100%
Columbus Café & Co Marseille,Columbus Café & Co,col159,04 91 90 89 16,https://www.columbuscafe.com/boutique/marseille-centre-commercial-les-terrasses-du-port/,OPEN,9 Quai Du Lazaret,,13002,Marseille,"Une faim d’ours ? Bienvenue chez Columbus Café & Co, la plus française des enseignes de coffee-shops ! Notre vocation c’est de vous régaler du ptit déj’ au goûter et tout ça dans la bonne humeur ! Notre spécialité c’est le muffin, il est cuisiné sur place et avec amour par nos baristas ! Bien entendu il n’y a pas que des muffins chez nous, il y a aussi des cookies et autres gâteaux gourmands ainsi qu’un large choix de boissons chaudes et froides préparées sous vos yeux à base de café, thé, chocolat et fruit. Plutôt envie d’une pause salée ? Vous trouverez aussi votre bonheur avec des recettes originales de buddha bowls, clubs toastés, bagels et autres ! Alors passez nous voir et accordez-vous une pause gourmande dans votre journée !",08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co&stick=H4sIAAAAAAAA_-NgU1I1qDA0SrZMNkhNMzJMMkpJMzC3MqhIMbIwNExJSTY0N0ozNk0zWMQq7JyfU5qbVFqs4JyYdnilgpqCcz4AujwoAD8AAAA&hl=fr&mat=Ca27MvDQA3llElcBEKoLaX7nLqGrP5_QbXXVnwOmNGcOGqgjuAVLzGyCBnhR7zat-t8RHWnb0yfD-UUVddF-cbllN3wdIwQtGOHEysuyqXKoE-tgRWf0hs1DwxZRC_l1adk&authuser=0,1,OK,OK,OK,OK,OK,OK,OK,100%
Columbus Café & Co (Marseille La Valentine),Columbus Café & Co,col004,04 91 89 01 73,https://www.columbuscafe.com/boutique/marseillegeant-casino-la-valentine/,OPEN, Centre Commercial Géant Casino La Valentine,Route de la Sablière,13011,Marseille,"Une faim d’ours ? Bienvenue chez Columbus Café & Co, la plus française des enseignes de coffee-shops ! Notre vocation c’est de vous régaler du ptit déj’ au goûter et tout ça dans la bonne humeur ! Notre spécialité c’est le muffin, il est cuisiné sur place et avec amour par nos baristas ! Bien entendu il n’y a pas que des muffins chez nous, il y a aussi des cookies et autres gâteaux gourmands ainsi qu’un large choix de boissons chaudes et froides préparées sous vos yeux à base de café, thé, chocolat et fruit. Plutôt envie d’une pause salée ? Vous trouverez aussi votre bonheur avec des recettes originales de buddha bowls, clubs toastés, bagels et autres ! Alors passez nous voir et accordez-vous une pause gourmande dans votre journée !",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co&stick=H4sIAAAAAAAA_-NgU1I1qDA0SrZMSjZMS0s2M06ysEyzMqgwMjRKMbI0N7BIMTIxMDJIXMQq7JyfU5qbVFqs4JyYdnilgpqCcz4AeBAkDT8AAAA&hl=fr&mat=Ce33JXa4K4qYElcBEKoLafBwGlkyVzHuf3fk7-s9W2b7Qe7e6_gQux2ETUOtslzubU7hkpA81QFabooRx7NkKMNebGVZxk7RkwSJXLV1rsLMS7kQzKjo9SnBM-z-YclcIAs&authuser=0,1,OK,OK,OK,OK,OK,OK,OK,100%
Columbus Café & Co - Marseille La Valentine Printemps,Columbus Café & Co,col221,,https://www.columbuscafe.com/boutique/marseillecentre-commercial-la-valentine-printemps/,OPEN, Centre Commercial La Valentine Printemps,Route de la sablière,13011,Marseille,"Une faim d’ours ? Bienvenue chez Columbus Café & Co, la plus française des enseignes de coffee-shops ! Notre vocation c’est de vous régaler du ptit déj’ au goûter et tout ça dans la bonne humeur ! Notre spécialité c’est le muffin, il est cuisiné sur place et avec amour par nos baristas ! Bien entendu il n’y a pas que des muffins chez nous, il y a aussi des cookies et autres gâteaux gourmands ainsi qu’un large choix de boissons chaudes et froides préparées sous vos yeux à base de café, thé, chocolat et fruit. Plutôt envie d’une pause salée ? Vous trouverez aussi votre bonheur avec des recettes originales de buddha bowls, clubs toastés, bagels et autres ! Alors passez nous voir et accordez-vous une pause gourmande dans votre journée !",10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,Closed,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co+-+Centre+commercial+La+Valentine&stick=H4sIAAAAAAAA_-NgU1I1qDA0SrZMSk00SE1OSjVJNE-yMqgwMzFKMjBJTjYyNEoyNkpNWcRq4pyfU5qbVFqs4JyYdnilgpqCc76CroJzal5JUapCcn5ubmpRcmZijoJPokJYYg5QODMvFQCdF0HnYAAAAA&hl=fr&mat=CfkBHSbisjCHElcBEKoLafxZqC0eqZOgo7jBYejORS7CP7tqNa4-tV8qTBziPRMkUd-Kp_TbFZhy4HnMw3GCZ2TGL-KhRsBvuBAhf0uf2k3O_Y5usfEXOvp9PTNSyhZnt1I&authuser=0,1,OK,OK,OK,OK,OK,OK,OK,100%
Columbus Café & Co (Marseille Les Terrasses du Port),Columbus Café & Co,col224,,https://www.columbuscafe.com/boutique/marseille-centre-commercial-les-terrasses-du-port/,OPEN, Centre Commercial Les Terrasses Du Port,9 quai du Lazaret,13002,Marseille,"Une faim d’ours ? Bienvenue chez Columbus Café & Co, la plus française des enseignes de coffee-shops ! Notre vocation c’est de vous régaler du ptit déj’ au goûter et tout ça dans la bonne humeur ! Notre spécialité c’est le muffin, il est cuisiné sur place et avec amour par nos baristas ! Bien entendu il n’y a pas que des muffins chez nous, il y a aussi des cookies et autres gâteaux gourmands ainsi qu’un large choix de boissons chaudes et froides préparées sous vos yeux à base de café, thé, chocolat et fruit. Plutôt envie d’une pause salée ? Vous trouverez aussi votre bonheur avec des recettes originales de buddha bowls, clubs toastés, bagels et autres ! Alors passez nous voir et accordez-vous une pause gourmande dans votre journée !",10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co&stick=H4sIAAAAAAAA_-NgU1I1qDA0SrZMNkhNMzJMMkpJMzC3MqhIMbIwNExJSTY0N0ozNk0zWMQq7JyfU5qbVFqs4JyYdnilgpqCcz4AujwoAD8AAAA&hl=fr&mat=CexGpfRbwXzLElIBEKoLaSrNKHE9o6JUDM6HJPnLI06FZNHCNbgDoBSqLBUuuTug8zfaWxcb5v--OjzQievMsevtxq91NM5kLuFKYyFyvXbJAYmr2J3ENzu2Z6_5&authuser=0,1,OK,OK,OK,OK,OK,OK,NOK,86%
Columbus Café & Co (Meaux Saisons),Columbus Café & Co,col093,01 60 09 64 02,https://www.columbuscafe.com/boutique/chauconin-neufmontiers-centre-commercial-les-saisons-de-meaux/,OPEN,3 Avenue Roland Moreno,Centre Commercial Les Saisons De Meaux,77124,Chauconin-Neufmontiers,"Une faim d’ours ? Bienvenue chez Columbus Café & Co, la plus française des enseignes de coffee-shops ! Notre vocation c’est de vous régaler du ptit déj’ au goûter et tout ça dans la bonne humeur ! Notre spécialité c’est le muffin, il est cuisiné sur place et avec amour par nos baristas ! Bien entendu il n’y a pas que des muffins chez nous, il y a aussi des cookies et autres gâteaux gourmands ainsi qu’un large choix de boissons chaudes et froides préparées sous vos yeux à base de café, thé, chocolat et fruit. Plutôt envie d’une pause salée ? Vous trouverez aussi votre bonheur avec des recettes originales de buddha bowls, clubs toastés, bagels et autres ! Alors passez nous voir et accordez-vous une pause gourmande dans votre journée !",09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,Closed,https://www.google.com/search?q=Columbus+Caf%C3%A9+%26+Co&stick=H4sIAAAAAAAA_-NgU1I1qDAxT7VINDBPNEk2TUwyszC0MqhIMbBMsTRJNDZJtTQwNrY0XsQq7JyfU5qbVFqs4JyYdnilgpqCcz4AoVu0iT8AAAA&hl=fr&mat=Cd--7jXLhbSVElcBEKoLaQMF7Zay3SnWpf6CU6tg8s4AkEhn6H3FZbVgWQAWehMfLLXa8nZGT14IgD5JJ8H0EZsAhVMmAeaQsuQla8B6u9haf-tUhcpqMC2R8_RV2USNfVY&authuser=0,1,OK,OK,OK,OK,OK,OK,OK,100%
